 #  R                 Z
    0.29515981E+01    0.18638312E+00
    0.29614216E+01    0.19141157E+00
    0.29706064E+01    0.19811814E+00
    0.29789957E+01    0.20642271E+00
    0.29864184E+01    0.21622488E+00
    0.29926286E+01    0.22725844E+00
    0.29974556E+01    0.23920364E+00
    0.30008778E+01    0.25202888E+00
    0.30027649E+01    0.26541823E+00
    0.30030492E+01    0.27904193E+00
    0.30017231E+01    0.29255955E+00
    0.29988323E+01    0.30566134E+00
    0.29944735E+01    0.31804337E+00
    0.29887491E+01    0.32950506E+00
    0.29817718E+01    0.33985472E+00
    0.29735097E+01    0.34906296E+00
    0.29644108E+01    0.35661007E+00
    0.29547003E+01    0.36241531E+00
    0.29442760E+01    0.36653677E+00
    0.29336539E+01    0.36876659E+00
    0.29230730E+01    0.36913695E+00
    0.29124400E+01    0.36764977E+00
    0.29021912E+01    0.36435673E+00
    0.28925986E+01    0.35942026E+00
    0.28837142E+01    0.35293004E+00
    0.28756634E+01    0.34500035E+00
